Possession Length,# Dribbles,# Passes,Ball Distance,Average Ball Speed,Off Player Distances,Off Player Speeds,Def Player Distances,Def Player Speeds,Trigger,Outcome,OutcomeMSG,OutcomeMSGaction,Team Id,Game Id
7.96,5,3,128.94,11.04,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 78.67, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 56.03, '79b83f96-5723-4219-b521-57de6111ee97': 82.13, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 82.46, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 61.67}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 6.74, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.8, '79b83f96-5723-4219-b521-57de6111ee97': 7.03, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 7.06, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 5.28}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 78.6, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 79.56, '267de25c-42a5-403a-9fde-0be582ac053b': 66.27, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 67.83, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 38.67}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 6.73, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 6.81, '267de25c-42a5-403a-9fde-0be582ac053b': 5.68, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 5.81, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 3.31}",REB,shot,6.0,2.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,6,4,108.09,9.26,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 72.98, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 55.12, '79b83f96-5723-4219-b521-57de6111ee97': 86.01, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 84.38, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 65.15}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 6.25, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.72, '79b83f96-5723-4219-b521-57de6111ee97': 7.37, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 7.23, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 5.58}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 79.62, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 36.54, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 84.16, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 77.21, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 52.51}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 6.82, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 3.13, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 7.21, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 6.61, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 4.5}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
3.56,2,2,83.92,16.07,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 58.75, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 42.21, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 13.28, '79b83f96-5723-4219-b521-57de6111ee97': 57.21, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 18.37}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 11.25, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 8.08, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 2.54, '79b83f96-5723-4219-b521-57de6111ee97': 10.96, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 3.52}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 19.07, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 60.56, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 47.84, '267de25c-42a5-403a-9fde-0be582ac053b': 48.97, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 68.56}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 3.65, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 11.6, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 9.16, '267de25c-42a5-403a-9fde-0be582ac053b': 9.38, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 13.13}",REB,shot,1.0,50.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,8,2,98.58,8.44,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 91.48, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 82.04, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 61.09, '79b83f96-5723-4219-b521-57de6111ee97': 71.95, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 52.19}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 7.84, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 7.03, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 5.23, '79b83f96-5723-4219-b521-57de6111ee97': 6.16, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 4.47}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 71.85, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 53.15, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 70.95, '267de25c-42a5-403a-9fde-0be582ac053b': 48.02, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 44.66}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 6.15, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 4.55, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 6.08, '267de25c-42a5-403a-9fde-0be582ac053b': 4.11, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 3.83}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
1.82,1,0,19.49,7.3,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 17.62, 'dbbeaca0-300d-47d1-a3eb-d5c96788f056': 15.74, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 3.72, '79b83f96-5723-4219-b521-57de6111ee97': 21.68, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 4.09}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 6.6, 'dbbeaca0-300d-47d1-a3eb-d5c96788f056': 5.9, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 1.39, '79b83f96-5723-4219-b521-57de6111ee97': 8.12, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 1.53}","{'82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 18.18, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 4.43, '267de25c-42a5-403a-9fde-0be582ac053b': 21.36, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 19.11, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 11.43}","{'82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 6.81, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 1.66, '267de25c-42a5-403a-9fde-0be582ac053b': 8.0, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 7.16, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 4.28}",REB,stoppage,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,7,1,117.07,10.03,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 100.59, '561048bb-c412-4d8b-a0bc-27d250a1a431': 82.7, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 68.35, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 63.64, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 79.27}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 8.62, '561048bb-c412-4d8b-a0bc-27d250a1a431': 7.08, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 5.85, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 5.45, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 6.79}","{'ff41362b-89ef-11e6-babd-a45e60e298d3': 81.16, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 62.74, '267de25c-42a5-403a-9fde-0be582ac053b': 64.79, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 67.73, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 69.45}","{'ff41362b-89ef-11e6-babd-a45e60e298d3': 6.95, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 5.37, '267de25c-42a5-403a-9fde-0be582ac053b': 5.55, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 5.8, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 5.95}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
4.0,3,1,88.88,15.15,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 43.68, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 73.06, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 66.79, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 77.44, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 42.87}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 7.45, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 12.45, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 11.38, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 13.2, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 7.31}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 62.24, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 36.14, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 70.88, '267de25c-42a5-403a-9fde-0be582ac053b': 47.31, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 53.02}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 10.61, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 6.16, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 12.08, '267de25c-42a5-403a-9fde-0be582ac053b': 8.06, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 9.04}",REB,shot,6.0,2.0,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,5,2,103.06,8.83,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 56.09, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 75.62, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 84.3, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 60.42, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 62.59}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 4.8, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 6.48, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 7.22, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 5.18, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 5.36}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 78.61, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 62.29, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 61.01, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 44.61, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 52.1}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 6.73, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 5.34, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 5.23, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 3.82, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 4.46}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.92,7,1,87.51,7.53,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 39.46, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 57.85, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 83.2, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 74.05, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 78.04}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 3.4, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.98, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 7.16, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 6.37, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 6.72}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 68.72, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 51.91, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 51.43, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 57.33, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 62.99}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 5.92, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 4.47, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 4.43, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 4.94, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 5.42}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,5,1,56.05,4.8,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 39.9, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 46.8, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 80.66, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 88.72, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 75.07}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 3.42, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.01, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 6.91, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 7.6, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 6.43}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 51.47, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 57.87, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 53.53, '267de25c-42a5-403a-9fde-0be582ac053b': 70.85, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 56.5}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 4.41, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 4.96, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 4.59, '267de25c-42a5-403a-9fde-0be582ac053b': 6.07, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 4.84}",REB,no shot,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
6.56,3,2,122.64,12.75,"{'986b713a-b20b-4eb0-919e-c859d0508af7': 57.95, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 16.66, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 86.77, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 102.35, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 58.07}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 6.02, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 1.73, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 9.02, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 10.64, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 6.04}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 84.67, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 52.03, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 69.1, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 61.85, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 69.66}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 8.8, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 5.41, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 7.18, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 6.43, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 7.24}",REB,turnover,,,feb4cb57-89ef-11e6-86b2-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,6,2,113.29,9.7,"{'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 92.84, '61fc6b15-5ce2-4613-a67b-f15bada3aa57': 85.45, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 93.15, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 66.23, '267de25c-42a5-403a-9fde-0be582ac053b': 85.37}","{'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 7.95, '61fc6b15-5ce2-4613-a67b-f15bada3aa57': 7.32, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 7.98, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 5.67, '267de25c-42a5-403a-9fde-0be582ac053b': 7.31}","{'79b83f96-5723-4219-b521-57de6111ee97': 85.49, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 67.83, '986b713a-b20b-4eb0-919e-c859d0508af7': 73.26, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 78.55, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 83.48}","{'79b83f96-5723-4219-b521-57de6111ee97': 7.32, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 5.81, '986b713a-b20b-4eb0-919e-c859d0508af7': 6.28, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 6.73, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 7.15}",TO,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
5.0,4,1,92.09,12.56,"{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 21.3, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 65.38, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 80.95, '267de25c-42a5-403a-9fde-0be582ac053b': 83.09, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 6.78}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 2.9, 'ff41362b-89ef-11e6-babd-a45e60e298d3': 8.92, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 11.04, '267de25c-42a5-403a-9fde-0be582ac053b': 11.33, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 0.92}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 26.75, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 66.32, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 79.05, '79b83f96-5723-4219-b521-57de6111ee97': 26.68, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 75.05}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 3.65, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 9.04, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 10.78, '79b83f96-5723-4219-b521-57de6111ee97': 3.64, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 10.23}",TO,shot,1.0,50.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
4.08,2,1,65.97,11.02,"{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 25.35, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 59.96, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 50.01, '267de25c-42a5-403a-9fde-0be582ac053b': 44.18, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 10.26}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 4.24, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 10.02, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 8.36, '267de25c-42a5-403a-9fde-0be582ac053b': 7.38, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 1.71}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 54.26, '561048bb-c412-4d8b-a0bc-27d250a1a431': 44.41, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 3.88, '79b83f96-5723-4219-b521-57de6111ee97': 30.18, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 39.47}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 9.07, '561048bb-c412-4d8b-a0bc-27d250a1a431': 7.42, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 0.65, '79b83f96-5723-4219-b521-57de6111ee97': 5.04, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 6.6}",TO,shot,2.0,2.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
7.96,9,0,84.37,7.23,"{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 62.41, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 81.19, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 73.12, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 79.62, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 69.42}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 5.35, 'f29ca586-3ba3-4010-8a2c-84e54f0737ba': 6.95, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 6.26, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 6.82, '1424d944-bd15-4a60-9f13-ebf5e2a67d84': 5.95}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 55.02, '561048bb-c412-4d8b-a0bc-27d250a1a431': 76.87, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 61.94, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 62.93, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 63.55}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 4.71, '561048bb-c412-4d8b-a0bc-27d250a1a431': 6.58, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 5.31, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 5.39, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 5.44}",TO,no shot,,,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
5.56,3,2,104.78,12.85,"{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 82.49, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 68.07, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 70.07, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 74.91, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 19.35}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 10.12, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 8.35, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 8.59, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 9.19, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 2.37}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 62.14, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 25.78, '79b83f96-5723-4219-b521-57de6111ee97': 64.76, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 67.97, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 81.08}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 7.62, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 3.16, '79b83f96-5723-4219-b521-57de6111ee97': 7.94, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 8.34, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 9.94}",TO,shot,1.0,50.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
5.28,3,1,103.26,13.33,"{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 61.76, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 81.28, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 69.76, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 74.26, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 49.74}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 7.98, '82a7f31c-e3b4-4105-8d3e-0e4dcde0f73b': 10.5, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 9.01, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 9.59, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 6.42}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 56.31, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 36.53, '79b83f96-5723-4219-b521-57de6111ee97': 37.64, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 58.21, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 64.15}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 7.27, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 4.72, '79b83f96-5723-4219-b521-57de6111ee97': 4.86, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 7.52, '297a0fda-0a03-4003-bf39-aa92b7a730ff': 8.28}",TO,shot,2.0,41.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
3.84,3,0,65.68,11.66,"{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 3.29, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 62.23, '267de25c-42a5-403a-9fde-0be582ac053b': 46.38, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 58.98, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 3.39}","{'61fc6b15-5ce2-4613-a67b-f15bada3aa57': 0.58, 'ff41f5c7-89ef-11e6-8f93-a45e60e298d3': 11.05, '267de25c-42a5-403a-9fde-0be582ac053b': 8.24, 'ff415fa8-89ef-11e6-bc85-a45e60e298d3': 10.47, 'ff41baca-89ef-11e6-8ca0-a45e60e298d3': 0.6}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 39.77, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 56.51, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 65.34, '79b83f96-5723-4219-b521-57de6111ee97': 11.46, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 10.48}","{'986b713a-b20b-4eb0-919e-c859d0508af7': 7.06, 'ff411907-89ef-11e6-9c68-a45e60e298d3': 10.03, 'ff427c2e-89ef-11e6-8d2a-a45e60e298d3': 11.6, '79b83f96-5723-4219-b521-57de6111ee97': 2.03, 'a6904c1c-0dc5-41c8-a618-b3a276131726': 1.86}",TO,shot,1.0,41.0,feb4d380-89ef-11e6-9eb6-a45e60e298d3,31cb8a55-0ee0-4d47-aa38-4f512e54e763
